,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
328,TRULICITY,boxed warnings,discontinuous,2,8,2,,0,,1.0,
329,TRULICITY,all-concat,all,55,33,31,7.0,24,0.8157894736842105,0.5636363636363636,0.6666666666666666
330,TRULICITY,all-concat,exact-meddra,31,33,21,,10,,0.6774193548387096,
331,TRULICITY,all-concat,non-meddra,24,33,10,,14,,0.4166666666666667,
332,TRULICITY,all-concat,discontinuous,9,33,1,,8,,0.1111111111111111,
333,ADREVIEW,adverse reactions,all,11,9,9,0.0,2,1.0,0.8181818181818182,0.9
334,ADREVIEW,adverse reactions,exact-meddra,8,9,7,,1,,0.875,
335,ADREVIEW,adverse reactions,non-meddra,3,9,2,,1,,0.6666666666666666,
336,ADREVIEW,adverse reactions,discontinuous,3,9,2,,1,,0.6666666666666666,
337,ADREVIEW,warnings and precautions,all,4,14,3,11.0,1,0.21428571428571427,0.75,0.3333333333333333
338,ADREVIEW,warnings and precautions,exact-meddra,1,14,1,,0,,1.0,
339,ADREVIEW,warnings and precautions,non-meddra,3,14,2,,1,,0.6666666666666666,
340,ADREVIEW,all-concat,all,14,17,10,7.0,4,0.5882352941176471,0.7142857142857143,0.6451612903225806
341,ADREVIEW,all-concat,exact-meddra,9,17,8,,1,,0.8888888888888888,
342,ADREVIEW,all-concat,non-meddra,5,17,2,,3,,0.4,
343,ADREVIEW,all-concat,discontinuous,3,17,2,,1,,0.6666666666666666,
344,DOTAREM,adverse reactions,all,59,58,59,1.0,0,0.9833333333333333,1.0,0.9915966386554621
345,DOTAREM,adverse reactions,exact-meddra,54,58,54,,0,,1.0,
346,DOTAREM,adverse reactions,non-meddra,5,58,5,,0,,1.0,
347,DOTAREM,adverse reactions,negated,1,58,1,,0,,1.0,
348,DOTAREM,adverse reactions,discontinuous,4,58,4,,0,,1.0,
349,DOTAREM,warnings and precautions,all,16,22,15,7.0,1,0.6818181818181818,0.9375,0.7894736842105263
350,DOTAREM,warnings and precautions,exact-meddra,7,22,7,,0,,1.0,
351,DOTAREM,warnings and precautions,non-meddra,9,22,8,,1,,0.8888888888888888,
352,DOTAREM,warnings and precautions,discontinuous,5,22,5,,0,,1.0,
353,DOTAREM,boxed warnings,all,4,10,4,4.0,0,0.5,1.0,0.6666666666666666
354,DOTAREM,boxed warnings,exact-meddra,2,10,2,,0,,1.0,
355,DOTAREM,boxed warnings,non-meddra,2,10,2,,0,,1.0,
356,DOTAREM,all-concat,all,71,56,59,0.0,12,1.0,0.8309859154929577,0.9076923076923077
357,DOTAREM,all-concat,exact-meddra,59,56,56,,3,,0.9491525423728814,
358,DOTAREM,all-concat,non-meddra,12,56,3,,9,,0.25,
359,DOTAREM,all-concat,negated,1,56,1,,0,,1.0,
360,DOTAREM,all-concat,discontinuous,9,56,4,,5,,0.4444444444444444,
361,PRADAXA,adverse reactions,all,59,37,49,0.0,10,1.0,0.8305084745762712,0.9074074074074074
362,PRADAXA,adverse reactions,exact-meddra,35,37,34,,1,,0.9714285714285714,
363,PRADAXA,adverse reactions,non-meddra,24,37,15,,9,,0.625,
364,PRADAXA,adverse reactions,negated,1,37,0,,1,,0.0,
365,PRADAXA,adverse reactions,discontinuous,8,37,7,,1,,0.875,
366,PRADAXA,warnings and precautions,all,12,27,11,14.0,1,0.44,0.9166666666666666,0.5945945945945945
367,PRADAXA,warnings and precautions,exact-meddra,6,27,6,,0,,1.0,
368,PRADAXA,warnings and precautions,non-meddra,6,27,5,,1,,0.8333333333333334,
369,PRADAXA,warnings and precautions,discontinuous,3,27,3,,0,,1.0,
370,PRADAXA,boxed warnings,all,7,7,5,4.0,2,0.5555555555555556,0.7142857142857143,0.6250000000000001
371,PRADAXA,boxed warnings,exact-meddra,2,7,1,,1,,0.5,
372,PRADAXA,boxed warnings,non-meddra,5,7,4,,1,,0.8,
373,PRADAXA,boxed warnings,discontinuous,3,7,2,,1,,0.6666666666666666,
374,PRADAXA,all-concat,all,72,49,48,6.0,24,0.8888888888888888,0.6666666666666666,0.761904761904762
375,PRADAXA,all-concat,exact-meddra,39,49,28,,11,,0.717948717948718,
376,PRADAXA,all-concat,non-meddra,33,49,20,,13,,0.6060606060606061,
377,PRADAXA,all-concat,negated,1,49,0,,1,,0.0,
378,PRADAXA,all-concat,discontinuous,14,49,9,,5,,0.6428571428571429,
379,ELIQUIS,adverse reactions,all,105,70,95,2.0,10,0.979381443298969,0.9047619047619048,0.9405940594059405
380,ELIQUIS,adverse reactions,exact-meddra,69,70,65,,4,,0.9420289855072463,
381,ELIQUIS,adverse reactions,non-meddra,36,70,30,,6,,0.8333333333333334,
382,ELIQUIS,adverse reactions,negated,1,70,1,,0,,1.0,
383,ELIQUIS,adverse reactions,discontinuous,15,70,15,,0,,1.0,
384,ELIQUIS,warnings and precautions,all,8,18,8,8.0,0,0.5,1.0,0.6666666666666666
385,ELIQUIS,warnings and precautions,exact-meddra,4,18,4,,0,,1.0,
386,ELIQUIS,warnings and precautions,non-meddra,4,18,4,,0,,1.0,
387,ELIQUIS,warnings and precautions,discontinuous,2,18,2,,0,,1.0,
388,ELIQUIS,boxed warnings,all,8,4,6,0.0,2,1.0,0.75,0.8571428571428571
389,ELIQUIS,boxed warnings,exact-meddra,2,4,1,,1,,0.5,
390,ELIQUIS,boxed warnings,non-meddra,6,4,5,,1,,0.8333333333333334,
391,ELIQUIS,boxed warnings,discontinuous,3,4,2,,1,,0.6666666666666666,
392,ELIQUIS,all-concat,all,113,79,99,11.0,14,0.9,0.8761061946902655,0.8878923766816144
393,ELIQUIS,all-concat,exact-meddra,72,79,67,,5,,0.9305555555555556,
394,ELIQUIS,all-concat,non-meddra,41,79,32,,9,,0.7804878048780488,
395,ELIQUIS,all-concat,negated,1,79,1,,0,,1.0,
396,ELIQUIS,all-concat,discontinuous,19,79,18,,1,,0.9473684210526315,
397,ZERBAXA,adverse reactions,all,48,45,46,0.0,2,1.0,0.9583333333333334,0.9787234042553191
398,ZERBAXA,adverse reactions,exact-meddra,38,45,38,,0,,1.0,
399,ZERBAXA,adverse reactions,non-meddra,10,45,8,,2,,0.8,
400,ZERBAXA,adverse reactions,discontinuous,2,45,1,,1,,0.5,
401,ZERBAXA,warnings and precautions,all,7,8,6,3.0,1,0.6666666666666666,0.8571428571428571,0.75
402,ZERBAXA,warnings and precautions,exact-meddra,2,8,2,,0,,1.0,
403,ZERBAXA,warnings and precautions,non-meddra,5,8,4,,1,,0.8,
404,ZERBAXA,warnings and precautions,discontinuous,2,8,2,,0,,1.0,
405,ZERBAXA,all-concat,all,52,56,46,11.0,6,0.8070175438596491,0.8846153846153846,0.8440366972477065
406,ZERBAXA,all-concat,exact-meddra,39,56,38,,1,,0.9743589743589743,
407,ZERBAXA,all-concat,non-meddra,13,56,8,,5,,0.6153846153846154,
408,ZERBAXA,all-concat,discontinuous,4,56,2,,2,,0.5,
409,FERRIPROX,adverse reactions,all,85,82,82,0.0,3,1.0,0.9647058823529412,0.9820359281437125
410,FERRIPROX,adverse reactions,exact-meddra,80,82,79,,1,,0.9875,
411,FERRIPROX,adverse reactions,non-meddra,5,82,3,,2,,0.6,
412,FERRIPROX,adverse reactions,discontinuous,1,82,0,,1,,0.0,
413,FERRIPROX,warnings and precautions,all,14,9,8,2.0,6,0.8,0.5714285714285714,0.6666666666666666
414,FERRIPROX,warnings and precautions,exact-meddra,3,9,3,,0,,1.0,
415,FERRIPROX,warnings and precautions,non-meddra,11,9,5,,6,,0.45454545454545453,
416,FERRIPROX,warnings and precautions,discontinuous,4,9,0,,4,,0.0,
417,FERRIPROX,boxed warnings,all,4,5,4,0.0,0,1.0,1.0,1.0
418,FERRIPROX,boxed warnings,exact-meddra,3,5,3,,0,,1.0,
419,FERRIPROX,boxed warnings,non-meddra,1,5,1,,0,,1.0,
420,FERRIPROX,all-concat,all,97,85,87,0.0,10,1.0,0.8969072164948454,0.9456521739130436
421,FERRIPROX,all-concat,exact-meddra,81,85,80,,1,,0.9876543209876543,
422,FERRIPROX,all-concat,non-meddra,16,85,7,,9,,0.4375,
423,FERRIPROX,all-concat,discontinuous,5,85,0,,5,,0.0,
424,DALVANCE,adverse reactions,all,38,36,37,0.0,1,1.0,0.9736842105263158,0.9866666666666666
425,DALVANCE,adverse reactions,exact-meddra,33,36,33,,0,,1.0,
426,DALVANCE,adverse reactions,non-meddra,5,36,4,,1,,0.8,
427,DALVANCE,adverse reactions,negated,1,36,1,,0,,1.0,
428,DALVANCE,warnings and precautions,all,20,23,14,10.0,6,0.5833333333333334,0.7,0.6363636363636365
429,DALVANCE,warnings and precautions,exact-meddra,5,23,5,,0,,1.0,
430,DALVANCE,warnings and precautions,non-meddra,15,23,9,,6,,0.6,
431,DALVANCE,warnings and precautions,discontinuous,8,23,3,,5,,0.375,
432,DALVANCE,all-concat,all,52,36,40,0.0,12,1.0,0.7692307692307693,0.8695652173913044
433,DALVANCE,all-concat,exact-meddra,34,36,34,,0,,1.0,
434,DALVANCE,all-concat,non-meddra,18,36,6,,12,,0.3333333333333333,
435,DALVANCE,all-concat,negated,1,36,0,,1,,0.0,
436,DALVANCE,all-concat,discontinuous,8,36,0,,8,,0.0,
437,ARCAPTA,adverse reactions,all,35,28,30,0.0,5,1.0,0.8571428571428571,0.923076923076923
438,ARCAPTA,adverse reactions,exact-meddra,26,28,26,,0,,1.0,
439,ARCAPTA,adverse reactions,non-meddra,9,28,4,,5,,0.4444444444444444,
440,ARCAPTA,adverse reactions,negated,5,28,2,,3,,0.4,
441,ARCAPTA,adverse reactions,discontinuous,2,28,0,,2,,0.0,
442,ARCAPTA,warnings and precautions,all,22,44,16,27.0,6,0.37209302325581395,0.7272727272727273,0.49230769230769234
443,ARCAPTA,warnings and precautions,exact-meddra,2,44,2,,0,,1.0,
444,ARCAPTA,warnings and precautions,non-meddra,20,44,14,,6,,0.7,
445,ARCAPTA,warnings and precautions,discontinuous,3,44,1,,2,,0.3333333333333333,
446,ARCAPTA,boxed warnings,all,2,2,2,0.0,0,1.0,1.0,1.0
447,ARCAPTA,boxed warnings,exact-meddra,1,2,1,,0,,1.0,
448,ARCAPTA,boxed warnings,non-meddra,1,2,1,,0,,1.0,
449,ARCAPTA,all-concat,all,53,28,31,0.0,22,1.0,0.5849056603773585,0.738095238095238
450,ARCAPTA,all-concat,exact-meddra,26,28,26,,0,,1.0,
451,ARCAPTA,all-concat,non-meddra,27,28,5,,22,,0.18518518518518517,
452,ARCAPTA,all-concat,negated,5,28,2,,3,,0.4,
453,ARCAPTA,all-concat,discontinuous,5,28,0,,5,,0.0,
454,CERDELGA,adverse reactions,all,19,19,19,0.0,0,1.0,1.0,1.0
455,CERDELGA,adverse reactions,exact-meddra,18,19,18,,0,,1.0,
456,CERDELGA,adverse reactions,non-meddra,1,19,1,,0,,1.0,
457,CERDELGA,warnings and precautions,all,8,11,2,9.0,6,0.18181818181818182,0.25,0.2105263157894737
458,CERDELGA,warnings and precautions,non-meddra,8,11,2,,6,,0.25,
459,CERDELGA,warnings and precautions,discontinuous,6,11,0,,6,,0.0,
460,CERDELGA,all-concat,all,27,24,21,3.0,6,0.875,0.7777777777777778,0.823529411764706
461,CERDELGA,all-concat,exact-meddra,18,24,18,,0,,1.0,
462,CERDELGA,all-concat,non-meddra,9,24,3,,6,,0.3333333333333333,
463,CERDELGA,all-concat,discontinuous,6,24,0,,6,,0.0,
464,GADAVIST,adverse reactions,all,54,42,48,1.0,6,0.9795918367346939,0.8888888888888888,0.9320388349514563
465,GADAVIST,adverse reactions,exact-meddra,49,42,43,,6,,0.8775510204081632,
466,GADAVIST,adverse reactions,non-meddra,5,42,5,,0,,1.0,
467,GADAVIST,adverse reactions,discontinuous,5,42,5,,0,,1.0,
468,GADAVIST,warnings and precautions,all,12,11,9,3.0,3,0.75,0.75,0.75
469,GADAVIST,warnings and precautions,exact-meddra,3,11,3,,0,,1.0,
470,GADAVIST,warnings and precautions,non-meddra,9,11,6,,3,,0.6666666666666666,
471,GADAVIST,warnings and precautions,discontinuous,4,11,3,,1,,0.75,
472,GADAVIST,boxed warnings,all,4,10,4,4.0,0,0.5,1.0,0.6666666666666666
473,GADAVIST,boxed warnings,exact-meddra,2,10,2,,0,,1.0,
474,GADAVIST,boxed warnings,non-meddra,2,10,2,,0,,1.0,
475,GADAVIST,all-concat,all,63,42,50,0.0,13,1.0,0.7936507936507936,0.8849557522123894
476,GADAVIST,all-concat,exact-meddra,51,42,45,,6,,0.8823529411764706,
477,GADAVIST,all-concat,non-meddra,12,42,5,,7,,0.4166666666666667,
478,GADAVIST,all-concat,discontinuous,9,42,5,,4,,0.5555555555555556,
479,ZYKADIA,adverse reactions,all,72,39,43,2.0,29,0.9555555555555556,0.5972222222222222,0.7350427350427351
480,ZYKADIA,adverse reactions,exact-meddra,59,39,36,,23,,0.6101694915254238,
481,ZYKADIA,adverse reactions,non-meddra,13,39,7,,6,,0.5384615384615384,
482,ZYKADIA,adverse reactions,discontinuous,5,39,2,,3,,0.4,
483,ZYKADIA,warnings and precautions,all,34,20,21,0.0,13,1.0,0.6176470588235294,0.7636363636363637
484,ZYKADIA,warnings and precautions,exact-meddra,14,20,14,,0,,1.0,
485,ZYKADIA,warnings and precautions,non-meddra,20,20,7,,13,,0.35,
486,ZYKADIA,warnings and precautions,discontinuous,2,20,0,,2,,0.0,
487,ZYKADIA,all-concat,all,92,40,47,1.0,45,0.9791666666666666,0.5108695652173914,0.6714285714285714
488,ZYKADIA,all-concat,exact-meddra,63,40,38,,25,,0.6031746031746031,
489,ZYKADIA,all-concat,non-meddra,29,40,9,,20,,0.3103448275862069,
490,ZYKADIA,all-concat,discontinuous,7,40,2,,5,,0.2857142857142857,
491,XALKORI,adverse reactions,all,81,57,62,1.0,19,0.9841269841269841,0.7654320987654321,0.861111111111111
492,XALKORI,adverse reactions,exact-meddra,61,57,50,,11,,0.819672131147541,
493,XALKORI,adverse reactions,non-meddra,20,57,12,,8,,0.6,
494,XALKORI,adverse reactions,negated,1,57,0,,1,,0.0,
495,XALKORI,adverse reactions,discontinuous,6,57,4,,2,,0.6666666666666666,
496,XALKORI,warnings and precautions,all,29,18,20,2.0,9,0.9090909090909091,0.6896551724137931,0.7843137254901961
497,XALKORI,warnings and precautions,exact-meddra,9,18,6,,3,,0.6666666666666666,
498,XALKORI,warnings and precautions,non-meddra,20,18,14,,6,,0.7,
499,XALKORI,warnings and precautions,discontinuous,6,18,3,,3,,0.5,
500,XALKORI,all-concat,all,99,76,79,1.0,20,0.9875,0.797979797979798,0.88268156424581
501,XALKORI,all-concat,exact-meddra,65,76,58,,7,,0.8923076923076924,
502,XALKORI,all-concat,non-meddra,34,76,21,,13,,0.6176470588235294,
503,XALKORI,all-concat,negated,1,76,0,,1,,0.0,
504,XALKORI,all-concat,discontinuous,12,76,6,,6,,0.5,
505,BEPREVE,adverse reactions,all,10,9,8,1.0,2,0.8888888888888888,0.8,0.8421052631578948
506,BEPREVE,adverse reactions,exact-meddra,6,9,5,,1,,0.8333333333333334,
507,BEPREVE,adverse reactions,non-meddra,4,9,3,,1,,0.75,
508,BEPREVE,adverse reactions,discontinuous,2,9,0,,2,,0.0,
509,BEPREVE,all-concat,all,10,9,8,1.0,2,0.8888888888888888,0.8,0.8421052631578948
510,BEPREVE,all-concat,exact-meddra,6,9,5,,1,,0.8333333333333334,
511,BEPREVE,all-concat,non-meddra,4,9,3,,1,,0.75,
512,BEPREVE,all-concat,discontinuous,2,9,0,,2,,0.0,
513,EDARBI,adverse reactions,all,25,19,22,0.0,3,1.0,0.88,0.9361702127659575
514,EDARBI,adverse reactions,exact-meddra,14,19,14,,0,,1.0,
515,EDARBI,adverse reactions,non-meddra,11,19,8,,3,,0.7272727272727273,
516,EDARBI,adverse reactions,discontinuous,8,19,6,,2,,0.75,
517,EDARBI,warnings and precautions,all,21,19,19,3.0,2,0.8636363636363636,0.9047619047619048,0.8837209302325582
518,EDARBI,warnings and precautions,exact-meddra,3,19,3,,0,,1.0,
519,EDARBI,warnings and precautions,non-meddra,18,19,16,,2,,0.8888888888888888,
520,EDARBI,warnings and precautions,discontinuous,9,19,9,,0,,1.0,
521,EDARBI,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
522,EDARBI,boxed warnings,non-meddra,3,3,3,,0,,1.0,
523,EDARBI,boxed warnings,discontinuous,1,3,1,,0,,1.0,
524,EDARBI,all-concat,all,48,22,28,0.0,20,1.0,0.5833333333333334,0.7368421052631579
525,EDARBI,all-concat,exact-meddra,17,22,15,,2,,0.8823529411764706,
526,EDARBI,all-concat,non-meddra,31,22,13,,18,,0.41935483870967744,
527,EDARBI,all-concat,discontinuous,18,22,5,,13,,0.2777777777777778,
528,POTIGA,adverse reactions,all,66,65,65,1.0,1,0.9848484848484849,0.9848484848484849,0.9848484848484849
529,POTIGA,adverse reactions,exact-meddra,59,65,58,,1,,0.9830508474576272,
530,POTIGA,adverse reactions,non-meddra,7,65,7,,0,,1.0,
531,POTIGA,adverse reactions,discontinuous,1,65,1,,0,,1.0,
532,POTIGA,warnings and precautions,all,52,37,35,4.0,17,0.8974358974358975,0.6730769230769231,0.7692307692307692
533,POTIGA,warnings and precautions,exact-meddra,19,37,18,,1,,0.9473684210526315,
534,POTIGA,warnings and precautions,non-meddra,33,37,17,,16,,0.5151515151515151,
535,POTIGA,warnings and precautions,negated,3,37,3,,0,,1.0,
536,POTIGA,warnings and precautions,discontinuous,15,37,9,,6,,0.6,
537,POTIGA,boxed warnings,all,8,8,8,1.0,0,0.8888888888888888,1.0,0.9411764705882353
538,POTIGA,boxed warnings,exact-meddra,1,8,1,,0,,1.0,
539,POTIGA,boxed warnings,non-meddra,7,8,7,,0,,1.0,
540,POTIGA,boxed warnings,negated,1,8,1,,0,,1.0,
541,POTIGA,boxed warnings,discontinuous,2,8,2,,0,,1.0,
542,POTIGA,all-concat,all,108,65,76,0.0,32,1.0,0.7037037037037037,0.8260869565217391
543,POTIGA,all-concat,exact-meddra,67,65,62,,5,,0.9253731343283582,
544,POTIGA,all-concat,non-meddra,41,65,14,,27,,0.34146341463414637,
545,POTIGA,all-concat,negated,4,65,3,,1,,0.75,
546,POTIGA,all-concat,discontinuous,17,65,9,,8,,0.5294117647058824,
547,TUDORZA,adverse reactions,all,28,26,25,1.0,3,0.9615384615384616,0.8928571428571429,0.9259259259259259
548,TUDORZA,adverse reactions,exact-meddra,22,26,22,,0,,1.0,
549,TUDORZA,adverse reactions,non-meddra,6,26,3,,3,,0.5,
550,TUDORZA,adverse reactions,discontinuous,2,26,0,,2,,0.0,
551,TUDORZA,warnings and precautions,all,14,10,11,0.0,3,1.0,0.7857142857142857,0.88
552,TUDORZA,warnings and precautions,exact-meddra,7,10,7,,0,,1.0,
553,TUDORZA,warnings and precautions,non-meddra,7,10,4,,3,,0.5714285714285714,
554,TUDORZA,warnings and precautions,discontinuous,2,10,0,,2,,0.0,
555,TUDORZA,all-concat,all,29,26,26,1.0,3,0.9629629629629629,0.896551724137931,0.9285714285714286
556,TUDORZA,all-concat,exact-meddra,22,26,22,,0,,1.0,
557,TUDORZA,all-concat,non-meddra,7,26,4,,3,,0.5714285714285714,
558,TUDORZA,all-concat,discontinuous,2,26,0,,2,,0.0,
559,PROMACTA,adverse reactions,all,66,50,53,0.0,13,1.0,0.803030303030303,0.8907563025210083
560,PROMACTA,adverse reactions,exact-meddra,52,50,48,,4,,0.9230769230769231,
561,PROMACTA,adverse reactions,non-meddra,14,50,5,,9,,0.35714285714285715,
562,PROMACTA,adverse reactions,discontinuous,2,50,0,,2,,0.0,
563,PROMACTA,warnings and precautions,all,25,27,20,10.0,5,0.6666666666666666,0.8,0.7272727272727272
564,PROMACTA,warnings and precautions,exact-meddra,11,27,11,,0,,1.0,
565,PROMACTA,warnings and precautions,non-meddra,14,27,9,,5,,0.6428571428571429,
566,PROMACTA,warnings and precautions,negated,1,27,0,,1,,0.0,
567,PROMACTA,warnings and precautions,discontinuous,6,27,5,,1,,0.8333333333333334,
568,PROMACTA,boxed warnings,all,1,1,1,0.0,0,1.0,1.0,1.0
569,PROMACTA,boxed warnings,exact-meddra,1,1,1,,0,,1.0,
570,PROMACTA,all-concat,all,82,65,64,7.0,18,0.9014084507042254,0.7804878048780488,0.8366013071895425
571,PROMACTA,all-concat,exact-meddra,56,65,53,,3,,0.9464285714285714,
572,PROMACTA,all-concat,non-meddra,26,65,11,,15,,0.4230769230769231,
573,PROMACTA,all-concat,negated,1,65,0,,1,,0.0,
574,PROMACTA,all-concat,discontinuous,7,65,4,,3,,0.5714285714285714,
575,INLYTA,adverse reactions,all,79,78,74,4.0,5,0.9487179487179487,0.9367088607594937,0.9426751592356688
576,INLYTA,adverse reactions,exact-meddra,66,78,63,,3,,0.9545454545454546,
577,INLYTA,adverse reactions,non-meddra,13,78,11,,2,,0.8461538461538461,
578,INLYTA,adverse reactions,discontinuous,3,78,1,,2,,0.3333333333333333,
579,INLYTA,warnings and precautions,all,52,16,18,2.0,34,0.9,0.34615384615384615,0.5
580,INLYTA,warnings and precautions,exact-meddra,31,16,10,,21,,0.3225806451612903,
581,INLYTA,warnings and precautions,non-meddra,21,16,8,,13,,0.38095238095238093,
582,INLYTA,warnings and precautions,discontinuous,6,16,3,,3,,0.5,
583,INLYTA,all-concat,all,116,64,70,1.0,46,0.9859154929577465,0.603448275862069,0.7486631016042781
584,INLYTA,all-concat,exact-meddra,85,64,60,,25,,0.7058823529411765,
585,INLYTA,all-concat,non-meddra,31,64,10,,21,,0.3225806451612903,
586,INLYTA,all-concat,discontinuous,9,64,1,,8,,0.1111111111111111,
587,NORTHERA,adverse reactions,all,15,15,15,0.0,0,1.0,1.0,1.0
588,NORTHERA,adverse reactions,exact-meddra,9,15,9,,0,,1.0,
589,NORTHERA,adverse reactions,non-meddra,6,15,6,,0,,1.0,
590,NORTHERA,adverse reactions,discontinuous,3,15,3,,0,,1.0,
591,NORTHERA,warnings and precautions,all,18,11,9,2.0,9,0.8181818181818182,0.5,0.6206896551724137
592,NORTHERA,warnings and precautions,exact-meddra,8,11,2,,6,,0.25,
593,NORTHERA,warnings and precautions,non-meddra,10,11,7,,3,,0.7,
594,NORTHERA,warnings and precautions,discontinuous,3,11,3,,0,,1.0,
595,NORTHERA,boxed warnings,all,1,1,1,0.0,0,1.0,1.0,1.0
596,NORTHERA,boxed warnings,non-meddra,1,1,1,,0,,1.0,
597,NORTHERA,all-concat,all,27,16,14,2.0,13,0.875,0.5185185185185185,0.6511627906976744
598,NORTHERA,all-concat,exact-meddra,15,16,8,,7,,0.5333333333333333,
599,NORTHERA,all-concat,non-meddra,12,16,6,,6,,0.5,
600,NORTHERA,all-concat,discontinuous,3,16,2,,1,,0.6666666666666666,
601,JARDIANCE,adverse reactions,all,62,35,41,3.0,21,0.9318181818181818,0.6612903225806451,0.7735849056603773
602,JARDIANCE,adverse reactions,exact-meddra,40,35,31,,9,,0.775,
603,JARDIANCE,adverse reactions,non-meddra,22,35,10,,12,,0.45454545454545453,
604,JARDIANCE,adverse reactions,negated,1,35,0,,1,,0.0,
605,JARDIANCE,adverse reactions,discontinuous,3,35,0,,3,,0.0,
606,JARDIANCE,warnings and precautions,all,13,6,6,1.0,7,0.8571428571428571,0.46153846153846156,0.6
607,JARDIANCE,warnings and precautions,exact-meddra,3,6,2,,1,,0.6666666666666666,
608,JARDIANCE,warnings and precautions,non-meddra,10,6,4,,6,,0.4,
609,JARDIANCE,all-concat,all,69,45,51,2.0,18,0.9622641509433962,0.7391304347826086,0.8360655737704918
610,JARDIANCE,all-concat,exact-meddra,41,45,39,,2,,0.9512195121951219,
611,JARDIANCE,all-concat,non-meddra,28,45,12,,16,,0.42857142857142855,
612,JARDIANCE,all-concat,negated,1,45,0,,1,,0.0,
613,JARDIANCE,all-concat,discontinuous,3,45,2,,1,,0.6666666666666666,
614,FANAPT,adverse reactions,all,131,121,127,0.0,4,1.0,0.9694656488549618,0.9844961240310077
615,FANAPT,adverse reactions,exact-meddra,125,121,124,,1,,0.992,
616,FANAPT,adverse reactions,non-meddra,6,121,3,,3,,0.5,
617,FANAPT,adverse reactions,discontinuous,7,121,6,,1,,0.8571428571428571,
618,FANAPT,warnings and precautions,all,87,30,31,4.0,56,0.8857142857142857,0.3563218390804598,0.5081967213114754
619,FANAPT,warnings and precautions,exact-meddra,38,30,22,,16,,0.5789473684210527,
620,FANAPT,warnings and precautions,non-meddra,49,30,9,,40,,0.1836734693877551,
621,FANAPT,warnings and precautions,negated,2,30,1,,1,,0.5,
622,FANAPT,warnings and precautions,discontinuous,8,30,1,,7,,0.125,
623,FANAPT,boxed warnings,all,6,7,6,2.0,0,0.75,1.0,0.8571428571428571
624,FANAPT,boxed warnings,exact-meddra,4,7,4,,0,,1.0,
625,FANAPT,boxed warnings,non-meddra,2,7,2,,0,,1.0,
626,FANAPT,all-concat,all,214,136,152,2.0,62,0.987012987012987,0.7102803738317757,0.8260869565217391
627,FANAPT,all-concat,exact-meddra,157,136,137,,20,,0.8726114649681529,
628,FANAPT,all-concat,non-meddra,57,136,15,,42,,0.2631578947368421,
629,FANAPT,all-concat,negated,2,136,1,,1,,0.5,
630,FANAPT,all-concat,discontinuous,15,136,7,,8,,0.4666666666666667,
631,TANZEUM,adverse reactions,all,45,36,32,8.0,13,0.8,0.7111111111111111,0.7529411764705882
632,TANZEUM,adverse reactions,exact-meddra,29,36,27,,2,,0.9310344827586207,
633,TANZEUM,adverse reactions,non-meddra,16,36,5,,11,,0.3125,
634,TANZEUM,adverse reactions,negated,2,36,1,,1,,0.5,
635,TANZEUM,adverse reactions,discontinuous,3,36,0,,3,,0.0,
636,TANZEUM,warnings and precautions,all,22,16,17,0.0,5,1.0,0.7727272727272727,0.8717948717948718
637,TANZEUM,warnings and precautions,exact-meddra,12,16,12,,0,,1.0,
638,TANZEUM,warnings and precautions,non-meddra,10,16,5,,5,,0.5,
639,TANZEUM,warnings and precautions,discontinuous,2,16,0,,2,,0.0,
640,TANZEUM,boxed warnings,all,4,6,4,4.0,0,0.5,1.0,0.6666666666666666
641,TANZEUM,boxed warnings,non-meddra,4,6,4,,0,,1.0,
642,TANZEUM,all-concat,all,60,32,37,4.0,23,0.9024390243902439,0.6166666666666667,0.7326732673267328
643,TANZEUM,all-concat,exact-meddra,35,32,31,,4,,0.8857142857142857,
644,TANZEUM,all-concat,non-meddra,25,32,6,,19,,0.24,
645,TANZEUM,all-concat,negated,2,32,1,,1,,0.5,
646,TANZEUM,all-concat,discontinuous,5,32,0,,5,,0.0,
647,EYLEA,adverse reactions,all,25,25,24,1.0,1,0.96,0.96,0.96
648,EYLEA,adverse reactions,exact-meddra,20,25,19,,1,,0.95,
649,EYLEA,adverse reactions,non-meddra,5,25,5,,0,,1.0,
650,EYLEA,warnings and precautions,all,8,8,7,4.0,1,0.6363636363636364,0.875,0.7368421052631579
651,EYLEA,warnings and precautions,exact-meddra,1,8,1,,0,,1.0,
652,EYLEA,warnings and precautions,non-meddra,7,8,6,,1,,0.8571428571428571,
653,EYLEA,warnings and precautions,negated,1,8,1,,0,,1.0,
654,EYLEA,all-concat,all,30,25,25,1.0,5,0.9615384615384616,0.8333333333333334,0.8928571428571429
655,EYLEA,all-concat,exact-meddra,20,25,19,,1,,0.95,
656,EYLEA,all-concat,non-meddra,10,25,6,,4,,0.6,
657,EYLEA,all-concat,negated,1,25,1,,0,,1.0,
658,JEVTANA,adverse reactions,all,58,51,55,0.0,3,1.0,0.9482758620689655,0.9734513274336283
659,JEVTANA,adverse reactions,exact-meddra,43,51,43,,0,,1.0,
660,JEVTANA,adverse reactions,non-meddra,15,51,12,,3,,0.8,
661,JEVTANA,adverse reactions,negated,1,51,1,,0,,1.0,
